#card
Regarder, Je regardais (Imparfait/Past Continuous),Я смотрел, Je regardais la tele quand tu as appele., Tu regardais souvent des series le soir., Il/Elle regardait par la fenetre pendant la pluie., Nous regardions le coucher de soleil., Vous regardiez le match quand la lumiere s’est eteinte., Ils/Elles regardaient des photos d’enfance.
Regarder, Je regarde (Present/Present),Я смотрю, Je regarde la tele en ce moment., Tu regardes souvent YouTube., Il/Elle regarde par la fenetre., Nous regardons le match ensemble., Vous regardez la nouvelle serie?, Ils/Elles regardent les etoiles.
Regarder, Je regarderai (Futur simple/Future),Я буду смотреть, Je regarderai le match demain soir., Tu regarderas la nouvelle serie?, Il/Elle regardera par la fenetre., Nous regarderons les etoiles cette nuit., Vous regarderez le documentaire?, Ils/Elles regarderont le spectacle.
Regarder, Je regarderais (Conditionnel present/Would),Я бы посмотрел, Je regarderais volontiers ce film avec toi., Tu regarderais la serie si tu avais le temps?, Il/Elle regarderait le match avec plaisir., Nous regarderions le coucher de soleil., Vous regarderiez ce documentaire?, Ils/Elles regarderaient les photos avec nostalgie.
Regarder, J’ai regarde (Passe compose/Simple Past),Я посмотрел, J’ai regarde le film hier soir., Tu as regarde la serie en une nuit., Il/Elle a regarde le match jusqu’a la fin., Nous avons regarde les photos de vacances., Vous avez regarde le documentaire?, Ils/Elles ont regarde le spectacle.
Rencontrer, Je rencontrais (Imparfait/Past Continuous),Я встречал, Je rencontrais mes amis tous les week-ends., Tu rencontrais souvent des gens interessants., Il/Elle rencontrait ses collegues., Nous rencontrions de nouvelles personnes., Vous rencontriez le client?, Ils/Elles rencontraient leurs partenaires.
Rencontrer, Je rencontrerai (Futur simple/Future),Я встречу, Je rencontrerai mes amis demain., Tu rencontreras tes collegues?, Il/Elle rencontrera le client., Nous rencontrerons l’equipe., Vous rencontrerez le directeur?, Ils/Elles rencontreront leurs partenaires.
Rencontrer, Je rencontrerais (Conditionnel present/Would),Я бы встретил, Je rencontrerais volontiers tes amis., Tu rencontrerais quelqu’un de nouveau?, Il/Elle rencontrerait le directeur., Nous rencontrerions l’equipe., Vous rencontreriez le client?, Ils/Elles rencontreraient leurs partenaires.
Connaitre, Je connais (Present/Present),Я знаю, Je connais bien Paris., Tu connais cette chanson?, Il/Elle connait tout le monde., Nous connaissons la ville., Vous connaissez ce restaurant?, Ils/Elles connaissent la verite.
Rencontrer, J’ai rencontre (Passe compose/Simple Past),Я встретил, J’ai rencontre mon ami hier., Tu as rencontre quelqu’un?, Il/Elle a rencontre son professeur., Nous avons rencontre de nouvelles personnes., Vous avez rencontre le directeur?, Ils/Elles ont rencontre des clients.
Rester, Je restais (Imparfait/Past Continuous),Я оставался, Je restais a la maison tous les soirs., Tu restais ici souvent., Il/Elle restait calme., Nous restions ensemble., Vous restiez longtemps?, Ils/Elles restaient en ville.
Rester, Je resterai (Futur simple/Future),Я останусь, Je resterai a la maison demain., Tu resteras ici?, Il/Elle restera calme., Nous resterons ensemble., Vous resterez longtemps?, Ils/Elles resteront en ville.
Rester, Je resterais (Conditionnel present/Would),Я бы остался, Je resterais a la maison si je pouvais., Tu resterais ici?, Il/Elle resterait calme., Nous resterions ensemble., Vous resteriez longtemps?, Ils/Elles resteraient en ville.
Faire, Je fais (Present/Present),Я делаю, Je fais du sport., Tu fais la cuisine?, Il/Elle fait ses devoirs., Nous faisons un effort., Vous faites attention?, Ils/Elles font du bruit.
Rester, Je suis reste (Passe compose/Simple Past),Я остался, Je suis reste a la maison hier., Tu es reste ici?, Il/Elle est reste calme., Nous sommes restes ensemble., Vous etes restes longtemps?, Ils/Elles sont restes en ville.
Retenir, Je retenais (Imparfait/Past Continuous),Я удерживал, Je retenais bien les noms avant., Tu retenais les lecons facilement., Il/Elle retenait tout., Nous retenions les dates., Vous reteniez l’information?, Ils/Elles retenaient les regles.
Retenir, Je retiendrai (Futur simple/Future),Я удержу, Je retiendrai mieux la prochaine fois., Tu retiendras les lecons?, Il/Elle retiendra tout., Nous retiendrons les dates., Vous retiendrez l’information?, Ils/Elles retiendront les regles.
Retenir, Je retiendrais (Conditionnel present/Would),Я бы удержал, Je retiendrais mieux si je repetais., Tu retiendrais les lecons?, Il/Elle retiendrait tout., Nous retiendrions les dates., Vous retiendriez l’information?, Ils/Elles retiendraient les regles.
Suivre, Je suis (Present/Present),Я следую, Je suis le cours., Tu suis les instructions?, Il/Elle suit la mode., Nous suivons le guide., Vous suivez le match?, Ils/Elles suivent les nouvelles.
Retenir, J’ai retenu (Passe compose/Simple Past),Я удержал, J’ai retenu la lecon., Tu as retenu les dates?, Il/Elle a retenu tout., Nous avons retenu l’information., Vous avez retenu les regles?, Ils/Elles ont retenu les noms.
Rire, Je riais (Imparfait/Past Continuous),Я смеялся, Je riais beaucoup quand j’etais enfant., Tu riais aux blagues., Il/Elle riait fort., Nous riions ensemble., Vous riiez de quoi?, Ils/Elles riaient aux larmes.
Rire, Je rirai (Futur simple/Future),Я буду смеяться, Je rirai beaucoup demain., Tu riras aux blagues?, Il/Elle rira fort., Nous rirons ensemble., Vous rirez de quoi?, Ils/Elles riront aux larmes.
Rire, Je rirais (Conditionnel present/Would),Я бы посмеялся, Je rirais beaucoup si j’entendais une bonne blague., Tu rirais aux blagues?, Il/Elle rirait fort., Nous ririons ensemble., Vous ririez de quoi?, Ils/Elles riraient aux larmes.
Voudrais, Je voudrais (Conditionnel present/Would),Я бы хотел, Je voudrais un grand cafe s’il vous plait., Tu voudrais venir?, Il/Elle voudrait voyager., Nous voudrions feter., Vous voudriez du the?, Ils/Elles voudraient reussir.
Rire, J’ai ri (Passe compose/Simple Past),Я посмеялся, J’ai ri beaucoup hier., Tu as ri aux blagues?, Il/Elle a ri fort., Nous avons ri ensemble., Vous avez ri de quoi?, Ils/Elles ont ri aux larmes.
Reflechir, Je reflechirai (Futur simple/Future),Я подумаю, Je reflechirai a ta proposition., Tu reflechiras a l’offre?, Il/Elle reflechira a la question., Nous reflechirons ensemble., Vous reflechirez au probleme?, Ils/Elles reflechiront a leur avenir.
Reflechir, Je reflechirais (Conditionnel present/Would),Я бы подумал, Je reflechirais plus longtemps si j’avais le temps., Tu reflechirais avant de decider?, Il/Elle reflechirait bien., Nous reflechirions ensemble., Vous reflechiriez a cette idee?, Ils/Elles reflechiraient a la solution.
Songer, Je songe (Present/Present),Я мечтаю, Je songe a partir., Tu songes a changer?, Il/Elle songe a l’avenir., Nous songeons a voyager., Vous songez a quoi?, Ils/Elles songent a leur vie.
Reflechir, Je reflechissais (Imparfait/Past Continuous),Я думал, Je reflechissais a la solution toute la journee., Tu reflechissais souvent avant de decider., Il/Elle reflechissait profondement., Nous reflechissions ensemble., Vous reflechissiez au probleme?, Ils/Elles reflechissaient a leur avenir.
Reflechir, J’ai reflechi (Passe compose/Simple Past),Я думал, J’ai reflechi a ta proposition., Tu as reflechi longtemps?, Il/Elle a reflechi a la question., Nous avons reflechi ensemble., Vous avez reflechi au projet?, Ils/Elles ont reflechi a l’idee.
Repondre, Je repondais (Imparfait/Past Continuous),Я отвечал, Je repondais a l’email tous les jours., Tu repondais vite., Il/Elle repondait correctement., Nous repondions ensemble., Vous repondiez au telephone?, Ils/Elles repondaient poliment.
Repondre, Je repondrai (Futur simple/Future),Я отвечу, Je repondrai a l’email demain., Tu repondras vite?, Il/Elle repondra correctement., Nous repondrons ensemble., Vous repondrez au telephone?, Ils/Elles repondront poliment.
Repondre, Je repondrais (Conditionnel present/Would),Я бы ответил, Je repondrais immediatement si je pouvais., Tu repondrais vite?, Il/Elle repondrait correctement., Nous repondrions ensemble., Vous repondriez au telephone?, Ils/Elles repondraient poliment.
Manger, Je mange (Present/Present),Я ем, Je mange une pomme., Tu manges italien?, Il/Elle mange sain., Nous mangeons ensemble., Vous mangez quoi?, Ils/Elles mangent beaucoup.
Repondre, J’ai repondu (Passe compose/Simple Past),Я ответил, J’ai repondu a l’email hier., Tu as repondu vite?, Il/Elle a repondu correctement., Nous avons repondu ensemble., Vous avez repondu au telephone?, Ils/Elles ont repondu poliment.
Repeter, Je repetais (Imparfait/Past Continuous),Я повторял, Je repetais la phrase tous les jours., Tu repetais la question., Il/Elle repetait le cours., Nous repetions ensemble., Vous repetiez apres moi?, Ils/Elles repetaient les mots.
Repeter, Je repeterai (Futur simple/Future),Я повторю, Je repeterai la phrase demain., Tu repeteras la question?, Il/Elle repetera le cours., Nous repeterons ensemble., Vous repeterez apres moi?, Ils/Elles repeteront les mots.
Repeter, Je repeterais (Conditionnel present/Would),Я бы повторил, Je repeterais la phrase si tu ne comprenais pas., Tu repeterais la question?, Il/Elle repeterait le cours., Nous repeterions ensemble., Vous repeteriez apres moi?, Ils/Elles repeteraient les mots.
Ecrire, J’ecris (Present/Present),Я пишу, J’ecris une lettre., Tu ecris bien?, Il/Elle ecrit un livre., Nous ecrivons un email., Vous ecrivez en francais?, Ils/Elles ecrivent un journal.
Repeter, J’ai repete (Passe compose/Simple Past),Я повторил, J’ai repete la phrase hier., Tu as repete la question?, Il/Elle a repete le cours., Nous avons repete ensemble., Vous avez repete apres moi?, Ils/Elles ont repete les mots.
Savoir, Je saurai (Futur simple/Future),Я узнаю, Je saurai la reponse demain., Tu sauras conduire?, Il/Elle saura tout., Nous saurons la verite., Vous saurez nager?, Ils/Elles sauront parler francais.
Savoir, Je saurais (Conditionnel present/Would),Я бы узнал, Je saurais la reponse si j’etudiais plus., Tu saurais conduire?, Il/Elle saurait tout., Nous saurions la verite., Vous sauriez nager?, Ils/Elles sauraient parler francais.
Reconnaitre, Je reconnais (Present/Present),Я узнаю/распознаю, Je reconnais ta voix., Tu reconnais l’endroit?, Il/Elle reconnait l’erreur., Nous reconnaissons le talent., Vous reconnaissez le signe?, Ils/Elles reconnaissent leurs amis.
Savoir, Je savais (Imparfait/Past Continuous),Я знал, Je savais la reponse avant., Tu savais conduire., Il/Elle savait tout., Nous savions la verite., Vous saviez nager?, Ils/Elles savaient parler francais.
Savoir, J’ai su (Passe compose/Simple Past),Я узнал, J’ai su la verite hier., Tu as su la nouvelle?, Il/Elle a su tout., Nous avons su la reponse., Vous avez su nager?, Ils/Elles ont su parler francais.
Se laver, Je me lavais (Imparfait/Past Continuous),Я мылся, Je me lavais tous les matins quand j’etais enfant., Tu te lavais vite., Il/Elle se lavait les mains., Nous nous lavions apres le sport., Vous vous laviez les cheveux?, Ils/Elles se lavaient le visage.
Se laver, Je me laverai (Futur simple/Future),Я помоюсь, Je me laverai demain matin., Tu te laveras vite?, Il/Elle se lavera les mains., Nous nous laverons apres le sport., Vous vous laverez les cheveux?, Ils/Elles se laveront le visage.
Se laver, Je me laverais (Conditionnel present/Would),Я бы помылся, Je me laverais plus souvent si j’avais le temps., Tu te laverais vite?, Il/Elle se laverait les mains., Nous nous laverions apres le sport., Vous vous laveriez les cheveux?, Ils/Elles se laveraient le visage.
Oublier, J’oublie (Present/Present),Я забываю, J’oublie souvent les cles., Tu oublies ton rendez-vous?, Il/Elle oublie tout., Nous oublions les noms., Vous oubliez le code?, Ils/Elles oublient facilement.
Se laver, Je me suis lave (Passe compose/Simple Past),Я помылся, Je me suis lave ce matin., Tu t’es lave vite?, Il/Elle s’est lave les mains., Nous nous sommes laves apres le sport., Vous vous etes lave les cheveux?, Ils/Elles se sont laves le visage.
Sembler, Je semblais (Imparfait/Past Continuous),Я казался, Je semblais heureux avant., Tu semblais fatigue., Il/Elle semblait malade., Nous semblions prets., Vous sembliez d’accord?, Ils/Elles semblaient contents.
Sembler, Je semblerai (Futur simple/Future),Я покажусь, Je semblerai heureux demain., Tu sembleras fatigue., Il/Elle semblera malade., Nous semblerons prets., Vous semblerez d’accord?, Ils/Elles sembleront contents.
Sembler, Je semblerais (Conditionnel present/Would),Я бы показался, Je semblerais heureux si tout allait bien., Tu semblerais fatigue., Il/Elle semblerait malade., Nous semblerions prets., Vous sembleriez d’accord?, Ils/Elles sembleraient contents.
Sentir, Je sens (Present/Present),Я чувствую, Je sens une bonne odeur., Tu sens le froid?, Il/Elle sent la fleur., Nous sentons le vent., Vous sentez le parfum?, Ils/Elles sentent la peur.
Sembler, J’ai semble (Passe compose/Simple Past),Мне казалось, J’ai semble heureux pendant la fete., Tu as semble fatigue?, Il/Elle a semble malade., Nous avons semble prets., Vous avez semble d’accord?, Ils/Elles ont semble contents.
Sentir, Je sentais (Imparfait/Past Continuous),Я чувствовал, Je sentais une bonne odeur dans la cuisine., Tu sentais le froid., Il/Elle sentait la fleur., Nous sentions le vent., Vous sentiez le parfum?, Ils/Elles sentaient la peur.
Sentir, Je sentirai (Futur simple/Future),Я почувствую, Je sentirai la difference demain., Tu sentiras le froid?, Il/Elle sentira la fleur., Nous sentirons le vent., Vous sentirez le parfum?, Ils/Elles sentiront la peur.
Sentir, Je sentirais (Conditionnel present/Would),Я бы почувствовал, Je sentirais mieux si j’etais repose., Tu sentirais le froid?, Il/Elle sentirait la fleur., Nous sentirions le vent., Vous sentiriez le parfum?, Ils/Elles sentiraient la peur.
Attendre, J’attends (Present/Present),Я жду, J’attends le bus., Tu attends ton ami?, Il/Elle attend une reponse., Nous attendons le train., Vous attendez longtemps?, Ils/Elles attendent leur tour.
Sentir, J’ai senti (Passe compose/Simple Past),Я почувствовал, J’ai senti une bonne odeur., Tu as senti le froid?, Il/Elle a senti la fleur., Nous avons senti le vent., Vous avez senti le parfum?, Ils/Elles ont senti la peur.
Servir, Je servais (Imparfait/Past Continuous),Я служил, Je servais le diner tous les soirs., Tu servais a table., Il/Elle servait les clients., Nous servions le repas., Vous serviez quoi?, Ils/Elles servaient bien.
Servir, Je servirai (Futur simple/Future),Я послужу, Je servirai le diner demain., Tu serviras a table?, Il/Elle servira les clients., Nous servirons le repas., Vous servirez quoi?, Ils/Elles serviront bien.
Servir, Je servirais (Conditionnel present/Would),Я бы послужил, Je servirais le diner si tu voulais., Tu servirais a table?, Il/Elle servirait les clients., Nous servirions le repas., Vous serviriez quoi?, Ils/Elles serviraient bien.
Recevoir, Je recois (Present/Present),Я получаю, Je recois des messages., Tu recois un colis?, Il/Elle recoit une promotion., Nous recevons des invites., Vous recevez des nouvelles?, Ils/Elles recoivent un prix.
Servir, J’ai servi (Passe compose/Simple Past),Я послужил, J’ai servi le diner hier., Tu as servi a table?, Il/Elle a servi les clients., Nous avons servi le repas., Vous avez servi quoi?, Ils/Elles ont servi bien.
Songer, Je songeais (Imparfait/Past Continuous),Я думал, Je songeais souvent a mon avenir., Tu songeais a changer de travail., Il/Elle songeait a voyager., Nous songions a nos reves., Vous songiez a quoi?, Ils/Elles songeaient a leur vie.
Songer, Je songerai (Futur simple/Future),Я подумаю, Je songerai a ta proposition., Tu songeras a changer?, Il/Elle songera a l’avenir., Nous songerons a voyager., Vous songerez a quoi?, Ils/Elles songeront a leur vie.
Songer, Je songerais (Conditionnel present/Would),Я бы подумал, Je songerais a partir si j’avais l’argent., Tu songerais a cette idee?, Il/Elle songerait a l’avenir., Nous songerions a voyager., Vous songeriez a quoi?, Ils/Elles songeraient a leur vie.
Prendre, Je prends (Present/Present),Я даю, Je prends le bus., Tu prends du sucre?, Il/Elle prend son temps., Nous prenons des photos., Vous prenez quel train?, Ils/Elles prennent une decision.
Songer, J’ai songe (Passe compose/Simple Past),Я подумал, J’ai songe a ton idee., Tu as songe a changer?, Il/Elle a songe a l’avenir., Nous avons songe a voyager., Vous avez songe a cette possibilite?, Ils/Elles ont songe a leur projet.
Sortir, Je sortais (Imparfait/Past Continuous),Я выходил, Je sortais souvent le soir., Tu sortais avec des amis., Il/Elle sortait tard., Nous sortions en ville., Vous sortiez ou?, Ils/Elles sortaient tard.
Sortir, Je sortirai (Futur simple/Future),Я выйду, Je sortirai demain soir., Tu sortiras souvent?, Il/Elle sortira avec des amis., Nous sortirons en ville., Vous sortirez ou?, Ils/Elles sortiront tard.
Sortir, Je sortirais (Conditionnel present/Would),Я бы вышел, Je sortirais ce soir si j’etais libre., Tu sortirais souvent?, Il/Elle sortirait avec des amis., Nous sortirions en ville., Vous sortiriez ou?, Ils/Elles sortiraient tard.
Naitre, Je nais (Present/Present),Я рождаюсь, Je nais en ete., Tu nais sous quel signe?, Il/Elle nait aujourd’hui., Nous naissons egaux., Vous naissez ou?, Ils/Elles naissent en France.
Sortir, Je suis sorti (Passe compose/Simple Past),Я вышел, Je suis sorti hier soir., Tu es sorti souvent?, Il/Elle est sorti avec des amis., Nous sommes sortis en ville., Vous etes sortis ou?, Ils/Elles sont sortis tard.
Sourire, Je souriais (Imparfait/Past Continuous),Я улыбался, Je souriais souvent quand j’etais petit., Tu souriais a la photo., Il/Elle souriait gentiment., Nous souriions ensemble., Vous souriez toujours?, Ils/Elles souriaient poliment.
Sourire, Je sourirai (Futur simple/Future),Я улыбнусь, Je sourirai demain., Tu souriras a la photo?, Il/Elle sourira gentiment., Nous sourirons ensemble., Vous sourirez toujours?, Ils/Elles souriront poliment.
Sourire, Je sourirais (Conditionnel present/Would),Я бы улыбнулся, Je sourirais si j’etais heureux., Tu sourirais a la photo?, Il/Elle sourirait gentiment., Nous souririons ensemble., Vous souririez toujours?, Ils/Elles souriraient poliment.
Sourire, J’ai souri (Passe compose/Simple Past),Я улыбнулся, J’ai souri hier., Tu as souri a la photo?, Il/Elle a souri gentiment., Nous avons souri ensemble., Vous avez souri toujours?, Ils/Elles ont souri poliment.
Suivre, Je suivais (Imparfait/Past Continuous),Я следовал, Je suivais le cours tous les jours., Tu suivais les instructions., Il/Elle suivait la mode., Nous suivions le guide., Vous suiviez le match?, Ils/Elles suivaient les nouvelles.
Suivre, Je suivrai (Futur simple/Future),Я последую, Je suivrai le cours demain., Tu suivras les instructions?, Il/Elle suivra la mode., Nous suivrons le guide., Vous suivrez le match?, Ils/Elles suivront les nouvelles.
Suivre, Je suivrais (Conditionnel present/Would),Я бы последовал, Je suivrais le cours si j’avais le temps., Tu suivrais les instructions?, Il/Elle suivrait la mode., Nous suivrions le guide., Vous suivriez le match?, Ils/Elles suivraient les nouvelles.
Servir, Je sers (Present/Present),Я служу, Je sers le diner., Tu sers a table?, Il/Elle sert les clients., Nous servons le repas., Vous servez quoi?, Ils/Elles servent bien.
Suivre, J’ai suivi (Passe compose/Simple Past),Я последовал, J’ai suivi le cours., Tu as suivi les instructions?, Il/Elle a suivi la mode., Nous avons suivi le guide., Vous avez suivi le match?, Ils/Elles ont suivi les nouvelles.
Tenir, Je tenais (Imparfait/Past Continuous),Я держал, Je tenais ma promesse toujours., Tu tenais bien le bebe., Il/Elle tenait la porte., Nous tenions le record., Vous teniez la cle?, Ils/Elles tenaient leur parole.
Tenir, Je tiendrai (Futur simple/Future),Я буду держать, Je tiendrai ma promesse., Tu tiendras le bebe?, Il/Elle tiendra la porte., Nous tiendrons le record., Vous tiendrez la cle?, Ils/Elles tiendront leur parole.
Tenir, Je tiendrais (Conditionnel present/Would),Я бы держал, Je tiendrais ma promesse si je pouvais., Tu tiendrais le bebe?, Il/Elle tiendrait la porte., Nous tiendrions le record., Vous tiendriez la cle?, Ils/Elles tiendraient leur parole.
Paraitre, Je parais (Present/Present),Я появляюсь, Je parais fatigue., Tu parais content., Il/Elle parait jeune., Nous paraissons calmes., Vous paraissez surpris?, Ils/Elles paraissent heureux.
Tenir, J’ai tenu (Passe compose/Simple Past),Я держал, J’ai tenu ma promesse., Tu as tenu le bebe?, Il/Elle a tenu la porte., Nous avons tenu le record., Vous avez tenu la cle?, Ils/Elles ont tenu leur parole.
Terminer, Je terminais (Imparfait/Past Continuous),Я заканчивал, Je terminais mes devoirs quand tu as appele., Tu terminais souvent tard., Il/Elle terminait le projet., Nous terminions la journee., Vous terminiez le cours?, Ils/Elles terminaient le livre.
Terminer, Je terminerai (Futur simple/Future),Я закончу, Je terminerai demain matin., Tu termineras vite?, Il/Elle terminera le livre., Nous terminerons ensemble., Vous terminerez quand?, Ils/Elles termineront le projet.
Terminer, Je terminerais (Conditionnel present/Would),Я бы закончил, Je terminerais plus tot si j’avais le temps., Tu terminerais si tu essayais., Il/Elle terminerait bien., Nous terminerions le voyage., Vous termineriez le repas?, Ils/Elles termineraient l’histoire.
Donner, Je donne (Present/Present),Я даю, Je donne un cadeau a mon ami., Tu donnes trop de conseils., Il/Elle donne des cours., Nous donnons de l’argent., Vous donnez votre avis?, Ils/Elles donnent des livres.
Terminer, J’ai termine (Passe compose/Simple Past),Я закончил, J’ai termine le rapport hier., Tu as termine le film?, Il/Elle a termine ses etudes., Nous avons termine le repas., Vous avez termine?, Ils/Elles ont termine le travail.
Tomber, Je suis tombe (Passe compose/Simple Past),Я упал, Je suis tombe hier., Tu es tombe souvent?, Il/Elle est tombe malade., Nous sommes tombes d’accord., Vous etes tombes de fatigue?, Ils/Elles sont tombes par terre.
Tomber, Je tombais (Imparfait/Past Continuous),Я падал, Je tombais souvent quand j’etais petit., Tu tombais souvent., Il/Elle tombait malade., Nous tombions d’accord., Vous tombiez de fatigue?, Ils/Elles tombaient par terre.
Tomber, Je tomberai (Futur simple/Future),Я упаду, Je tomberai amoureux un jour., Tu tomberas souvent?, Il/Elle tombera malade., Nous tomberons d’accord., Vous tomberez de fatigue?, Ils/Elles tomberont par terre.
Tomber, Je tomberais (Conditionnel present/Would),Я бы упал, Je tomberais amoureux si je rencontrais la bonne personne., Tu tomberais souvent?, Il/Elle tomberait malade., Nous tomberions d’accord., Vous tomberiez de fatigue?, Ils/Elles tomberaient par terre.
Repeter, Je repete (Present/Present),Я повторяю, Je repete la phrase., Tu repetes la question?, Il/Elle repete le cours., Nous repetons ensemble., Vous repetez apres moi?, Ils/Elles repetent les mots.
Travailler, Je travaillais (Imparfait/Past Continuous),Я работал, Je travaillais tard tous les soirs., Tu travaillais dans un cafe., Il/Elle travaillait beaucoup., Nous travaillions ensemble., Vous travailliez ici avant?, Ils/Elles travaillaient dur.
Travailler, Je travaillerai (Futur simple/Future),Я буду работать, Je travaillerai demain., Tu travailleras avec nous?, Il/Elle travaillera plus., Nous travaillerons ensemble., Vous travaillerez ou?, Ils/Elles travailleront dur.
Travailler, Je travaillerais (Conditionnel present/Would),Я бы поработал, Je travaillerais moins si je pouvais., Tu travaillerais ici?, Il/Elle travaillerait volontiers., Nous travaillerions en equipe., Vous travailleriez le soir?, Ils/Elles travailleraient mieux.
Falloir, Il faut (Present/Present),Должно/Необходимо, Il faut etudier tous les jours., Il faut manger sain., Il faut partir tot., Il faut que nous parlions., Il faut que vous veniez., Il faut qu’ils arrivent.
Travailler, J’ai travaille (Passe compose/Simple Past),Я работал, J’ai travaille toute la journee., Tu as travaille hier?, Il/Elle a travaille le week-end., Nous avons travaille en equipe., Vous avez travaille longtemps?, Ils/Elles ont travaille bien.
Trouver, Je trouvais (Imparfait/Past Continuous),Я находил, Je trouvais la solution facilement., Tu trouvais ca beau., Il/Elle trouvait un travail., Nous trouvions l’endroit., Vous trouviez comment?, Ils/Elles trouvaient des idees.
Trouver, Je trouverai (Futur simple/Future),Я найду, Je trouverai la solution demain., Tu trouveras ca beau?, Il/Elle trouvera un travail., Nous trouverons l’endroit., Vous trouverez comment?, Ils/Elles trouveront des idees.
Trouver, Je trouverais (Conditionnel present/Would),Я бы нашёл, Je trouverais la solution si je cherchais mieux., Tu trouverais ca beau?, Il/Elle trouverait un travail., Nous trouverions l’endroit., Vous trouveriez comment?, Ils/Elles trouveraient des idees.
Habiter, J’habite (Present/Present),Я проживаю, J’habite a Lyon., Tu habites ou?, Il/Elle habite en ville., Nous habitons ensemble., Vous habitez loin?, Ils/Elles habitent a la campagne.
Trouver, J’ai trouve (Passe compose/Simple Past),Я нашёл, J’ai trouve la solution hier., Tu as trouve ca beau?, Il/Elle a trouve un travail., Nous avons trouve l’endroit., Vous avez trouve comment?, Ils/Elles ont trouve des idees.
Vendre, Je vendais (Imparfait/Past Continuous),Я продавал, Je vendais ma voiture avant., Tu vendais des objets., Il/Elle vendait des fruits., Nous vendions en ligne., Vous vendiez quoi?, Ils/Elles vendaient bien.
Vendre, Je vendrai (Futur simple/Future),Я продам, Je vendrai ma voiture bientot., Tu vendras des objets?, Il/Elle vendra des fruits., Nous vendrons en ligne., Vous vendrez quoi?, Ils/Elles vendront bien.
Vendre, Je vendrais (Conditionnel present/Would),Я бы продал, Je vendrais ma voiture si elle etait vieille., Tu vendrais des objets?, Il/Elle vendrait des fruits., Nous vendrions en ligne., Vous vendriez quoi?, Ils/Elles vendraient bien.
Envoyer, J’envoie (Present/Present),Я отправляю, J’envoie un email., Tu envoies des photos?, Il/Elle envoie un cadeau., Nous envoyons le rapport., Vous envoyez un message?, Ils/Elles envoient des invitations.
Vendre, J’ai vendu (Passe compose/Simple Past),Я продал, J’ai vendu ma voiture hier., Tu as vendu des objets?, Il/Elle a vendu des fruits., Nous avons vendu en ligne., Vous avez vendu quoi?, Ils/Elles ont vendu bien.
Venir, Je suis venu (Passe compose/Simple Past),Я пришёл, Je suis venu hier., Tu es venu ce soir?, Il/Elle est venu demain., Nous sommes venus ensemble., Vous etes venus quand?, Ils/Elles sont venus de loin.
Venir, Je venais (Imparfait/Past Continuous),Я приходил, Je venais avec toi tous les jours., Tu venais ce soir?, Il/Elle venait demain., Nous venions ensemble., Vous veniez quand?, Ils/Elles venaient de loin.
Venir, Je viendrai (Futur simple/Future),Я приду, Je viendrai demain., Tu viendras ce soir?, Il/Elle viendra demain., Nous viendrons ensemble., Vous viendrez quand?, Ils/Elles viendront de loin.
Venir, Je viendrais (Conditionnel present/Would),Я бы пришёл, Je viendrais avec toi si je pouvais., Tu viendrais ce soir?, Il/Elle viendrait demain., Nous viendrions ensemble., Vous viendriez quand?, Ils/Elles viendraient de loin.
Entrer, J’entre (Present/Present),Я вхожу, J’entre dans la maison., Tu entres sans frapper?, Il/Elle entre dans la piece., Nous entrons par la porte., Vous entrez librement?, Ils/Elles entrent silencieusement.
Visiter, Je visitais (Imparfait/Past Continuous),Я посещал, Je visitais Paris tous les etes., Tu visitais souvent., Il/Elle visitait le musee., Nous visitions la ville., Vous visitiez la France?, Ils/Elles visitaient des monuments.
Visiter, Je visiterai (Futur simple/Future),Я посещу, Je visiterai Paris bientot., Tu visiteras souvent?, Il/Elle visitera le musee., Nous visiterons la ville., Vous visiterez la France?, Ils/Elles visiteront des monuments.
Visiter, Je visiterais (Conditionnel present/Would),Я бы посетил, Je visiterais Paris si j’avais le temps., Tu visiterais souvent?, Il/Elle visiterait le musee., Nous visiterions la ville., Vous visiteriez la France?, Ils/Elles visiteraient des monuments.
Voyager, Je voyage (Present/Present),Я путешествую, Je voyage beaucoup., Tu voyages en train?, Il/Elle voyage leger., Nous voyageons ensemble., Vous voyagez ou?, Ils/Elles voyagent en avion.
Visiter, J’ai visite (Passe compose/Simple Past),Я посетил, J’ai visite Paris l’annee derniere., Tu as visite souvent?, Il/Elle a visite le musee., Nous avons visite la ville., Vous avez visite la France?, Ils/Elles ont visite des monuments.
Vivre, Je vivais (Imparfait/Past Continuous),Я жил, Je vivais heureux avant., Tu vivais bien?, Il/Elle vivait intensement., Nous vivions ensemble., Vous viviez ou?, Ils/Elles vivaient librement.
Vivre, Je vivrai (Futur simple/Future),Я буду жить, Je vivrai heureux., Tu vivras bien?, Il/Elle vivra intensement., Nous vivrons ensemble., Vous vivrez ou?, Ils/Elles vivront librement.
Vivre, Je vivrais (Conditionnel present/Would),Я бы жил, Je vivrais heureux si tout allait bien., Tu vivrais bien?, Il/Elle vivrait intensement., Nous vivrions ensemble., Vous vivriez ou?, Ils/Elles vivraient librement.
Commander, Je commande (Present/Present),Я заказываю, Je commande un cafe., Tu commandes quoi?, Il/Elle commande le plat., Nous commandons en ligne., Vous commandez le dessert?, Ils/Elles commandent a emporter.
