#card,,,,,,,,,,,,,,,,
Suivre, Je suivais (Imparfait/Past Continuous), I was following, Je suivais le cours tous les jours., Tu suivais les instructions., Il/Elle suivait la mode., Nous suivions le guide., Vous suiviez le match?, Ils/Elles suivaient les nouvelles.,,,,,,,,
Suivre, Je suivrai (Futur simple/Future), I will follow, Je suivrai le cours demain., Tu suivras les instructions?, Il/Elle suivra la mode., Nous suivrons le guide., Vous suivrez le match?, Ils/Elles suivront les nouvelles.,,,,,,,,
Suivre, Je suivrais (Conditionnel présent/Would), I would follow, Je suivrais le cours si j’avais le temps., Tu suivrais les instructions?, Il/Elle suivrait la mode., Nous suivrions le guide., Vous suivriez le match?, Ils/Elles suivraient les nouvelles.Servir, Je sers (Présent/Present), I serve, Je sers le dîner., Tu sers à table?, Il/Elle sert les clients., Nous servons le repas., Vous servez quoi?, Ils/Elles servent bien.
Suivre, J’ai suivi (Passé composé/Simple Past), I followed, J’ai suivi le cours., Tu as suivi les instructions?, Il/Elle a suivi la mode., Nous avons suivi le guide., Vous avez suivi le match?, Ils/Elles ont suivi les nouvelles.,,,,,,,,
Tenir, Je tenais (Imparfait/Past Continuous), I was holding, Je tenais ma promesse toujours., Tu tenais bien le bébé., Il/Elle tenait la porte., Nous tenions le record., Vous teniez la clé?, Ils/Elles tenaient leur parole.,,,,,,,,
Tenir, Je tiendrai (Futur simple/Future), I will hold, Je tiendrai ma promesse., Tu tiendras le bébé?, Il/Elle tiendra la porte., Nous tiendrons le record., Vous tiendrez la clé?, Ils/Elles tiendront leur parole.,,,,,,,,
Tenir, Je tiendrais (Conditionnel présent/Would), I would hold, Je tiendrais ma promesse si je pouvais., Tu tiendrais le bébé?, Il/Elle tiendrait la porte., Nous tiendrions le record., Vous tiendriez la clé?, Ils/Elles tiendraient leur parole.Paraître, Je parais (Présent/Present), I seem, Je parais fatigué., Tu parais content., Il/Elle paraît jeune., Nous paraissons calmes., Vous paraissez surpris?, Ils/Elles paraissent heureux.
Tenir, J’ai tenu (Passé composé/Simple Past), I held, J’ai tenu ma promesse., Tu as tenu le bébé?, Il/Elle a tenu la porte., Nous avons tenu le record., Vous avez tenu la clé?, Ils/Elles ont tenu leur parole.,,,,,,,,
Terminer, Je terminais (Imparfait/Past Continuous), I was finishing, Je terminais mes devoirs quand tu as appelé., Tu terminais souvent tard., Il/Elle terminait le projet., Nous terminions la journée., Vous terminiez le cours?, Ils/Elles terminaient le livre.,,,,,,,,
Terminer, Je terminerai (Futur simple/Future), I will finish, Je terminerai demain matin., Tu termineras vite?, Il/Elle terminera le livre., Nous terminerons ensemble., Vous terminerez quand?, Ils/Elles termineront le projet.,,,,,,,,
Terminer, Je terminerais (Conditionnel présent/Would), I would finish, Je terminerais plus tôt si j’avais le temps., Tu terminerais si tu essayais., Il/Elle terminerait bien., Nous terminerions le voyage., Vous termineriez le repas?, Ils/Elles termineraient l’histoire.Donner, Je donne (Présent/Present), I give, Je donne un cadeau à mon ami., Tu donnes trop de conseils., Il/Elle donne des cours., Nous donnons de l’argent., Vous donnez votre avis?, Ils/Elles donnent des livres.
Terminer, J’ai terminé (Passé composé/Simple Past), I finished, J’ai terminé le rapport hier., Tu as terminé le film?, Il/Elle a terminé ses études., Nous avons terminé le repas., Vous avez terminé?, Ils/Elles ont terminé le travail.,,,,,,,,
Tomber, Je suis tombé (Passé composé/Simple Past), I fell, Je suis tombé hier., Tu es tombé souvent?, Il/Elle est tombé malade., Nous sommes tombés d’accord., Vous êtes tombés de fatigue?, Ils/Elles sont tombés par terre.,,,,,,,,
Tomber, Je tombais (Imparfait/Past Continuous), I was falling, Je tombais souvent quand j’étais petit., Tu tombais souvent., Il/Elle tombait malade., Nous tombions d’accord., Vous tombiez de fatigue?, Ils/Elles tombaient par terre.,,,,,,,,
Tomber, Je tomberai (Futur simple/Future), I will fall, Je tomberai amoureux un jour., Tu tomberas souvent?, Il/Elle tombera malade., Nous tomberons d’accord., Vous tomberez de fatigue?, Ils/Elles tomberont par terre.,,,,,,,,
Tomber, Je tomberais (Conditionnel présent/Would), I would fall, Je tomberais amoureux si je rencontrais la bonne personne., Tu tomberais souvent?, Il/Elle tomberait malade., Nous tomberions d’accord., Vous tomberiez de fatigue?, Ils/Elles tomberaient par terre.Répéter, Je répète (Présent/Present), I repeat, Je répète la phrase., Tu répètes la question?, Il/Elle répète le cours., Nous répétons ensemble., Vous répétez après moi?, Ils/Elles répètent les mots.
Travailler, Je travaillais (Imparfait/Past Continuous), I was working, Je travaillais tard tous les soirs., Tu travaillais dans un café., Il/Elle travaillait beaucoup., Nous travaillions ensemble., Vous travailliez ici avant?, Ils/Elles travaillaient dur.,,,,,,,,
Travailler, Je travaillerai (Futur simple/Future), I will work, Je travaillerai demain., Tu travailleras avec nous?, Il/Elle travaillera plus., Nous travaillerons ensemble., Vous travaillerez où?, Ils/Elles travailleront dur.,,,,,,,,
Travailler, Je travaillerais (Conditionnel présent/Would), I would work, Je travaillerais moins si je pouvais., Tu travaillerais ici?, Il/Elle travaillerait volontiers., Nous travaillerions en équipe., Vous travailleriez le soir?, Ils/Elles travailleraient mieux.Falloir, Il faut (Présent/Present), It is necessary, Il faut étudier tous les jours., Il faut manger sain., Il faut partir tôt., Il faut que nous parlions., Il faut que vous veniez., Il faut qu’ils arrivent.
Travailler, J’ai travaillé (Passé composé/Simple Past), I worked, J’ai travaillé toute la journée., Tu as travaillé hier?, Il/Elle a travaillé le week-end., Nous avons travaillé en équipe., Vous avez travaillé longtemps?, Ils/Elles ont travaillé bien.,,,,,,,,
Trouver, Je trouvais (Imparfait/Past Continuous), I was finding, Je trouvais la solution facilement., Tu trouvais ça beau., Il/Elle trouvait un travail., Nous trouvions l’endroit., Vous trouviez comment?, Ils/Elles trouvaient des idées.,,,,,,,,
Trouver, Je trouverai (Futur simple/Future), I will find, Je trouverai la solution demain., Tu trouveras ça beau?, Il/Elle trouvera un travail., Nous trouverons l’endroit., Vous trouverez comment?, Ils/Elles trouveront des idées.,,,,,,,,
Trouver, Je trouverais (Conditionnel présent/Would), I would find, Je trouverais la solution si je cherchais mieux., Tu trouverais ça beau?, Il/Elle trouverait un travail., Nous trouverions l’endroit., Vous trouveriez comment?, Ils/Elles trouveraient des idées.Habiter, J’habite (Présent/Present), I live, J’habite à Lyon., Tu habites où?, Il/Elle habite en ville., Nous habitons ensemble., Vous habitez loin?, Ils/Elles habitent à la campagne.
Trouver, J’ai trouvé (Passé composé/Simple Past), I found, J’ai trouvé la solution hier., Tu as trouvé ça beau?, Il/Elle a trouvé un travail., Nous avons trouvé l’endroit., Vous avez trouvé comment?, Ils/Elles ont trouvé des idées.,,,,,,,,
Vendre, Je vendais (Imparfait/Past Continuous), I was selling, Je vendais ma voiture avant., Tu vendais des objets., Il/Elle vendait des fruits., Nous vendions en ligne., Vous vendiez quoi?, Ils/Elles vendaient bien.,,,,,,,,
Vendre, Je vendrai (Futur simple/Future), I will sell, Je vendrai ma voiture bientôt., Tu vendras des objets?, Il/Elle vendra des fruits., Nous vendrons en ligne., Vous vendrez quoi?, Ils/Elles vendront bien.,,,,,,,,
Vendre, Je vendrais (Conditionnel présent/Would), I would sell, Je vendrais ma voiture si elle était vieille., Tu vendrais des objets?, Il/Elle vendrait des fruits., Nous vendrions en ligne., Vous vendriez quoi?, Ils/Elles vendraient bien.Envoyer, J’envoie (Présent/Present), I send, J’envoie un email., Tu envoies des photos?, Il/Elle envoie un cadeau., Nous envoyons le rapport., Vous envoyez un message?, Ils/Elles envoient des invitations.
Vendre, J’ai vendu (Passé composé/Simple Past), I sold, J’ai vendu ma voiture hier., Tu as vendu des objets?, Il/Elle a vendu des fruits., Nous avons vendu en ligne., Vous avez vendu quoi?, Ils/Elles ont vendu bien.,,,,,,,,
Venir, Je suis venu (Passé composé/Simple Past), I came, Je suis venu hier., Tu es venu ce soir?, Il/Elle est venu demain., Nous sommes venus ensemble., Vous êtes venus quand?, Ils/Elles sont venus de loin.,,,,,,,,
Venir, Je venais (Imparfait/Past Continuous), I was coming, Je venais avec toi tous les jours., Tu venais ce soir?, Il/Elle venait demain., Nous venions ensemble., Vous veniez quand?, Ils/Elles venaient de loin.,,,,,,,,
Venir, Je viendrai (Futur simple/Future), I will come, Je viendrai demain., Tu viendras ce soir?, Il/Elle viendra demain., Nous viendrons ensemble., Vous viendrez quand?, Ils/Elles viendront de loin.,,,,,,,,
Venir, Je viendrais (Conditionnel présent/Would), I would come, Je viendrais avec toi si je pouvais., Tu viendrais ce soir?, Il/Elle viendrait demain., Nous viendrions ensemble., Vous viendriez quand?, Ils/Elles viendraient de loin.Entrer, J’entre (Présent/Present), I enter, J’entre dans la maison., Tu entres sans frapper?, Il/Elle entre dans la pièce., Nous entrons par la porte., Vous entrez librement?, Ils/Elles entrent silencieusement.
Visiter, Je visitais (Imparfait/Past Continuous), I was visiting, Je visitais Paris tous les étés., Tu visitais souvent., Il/Elle visitait le musée., Nous visitions la ville., Vous visitiez la France?, Ils/Elles visitaient des monuments.,,,,,,,,
Visiter, Je visiterai (Futur simple/Future), I will visit, Je visiterai Paris bientôt., Tu visiteras souvent?, Il/Elle visitera le musée., Nous visiterons la ville., Vous visiterez la France?, Ils/Elles visiteront des monuments.,,,,,,,,
Visiter, Je visiterais (Conditionnel présent/Would), I would visit, Je visiterais Paris si j’avais le temps., Tu visiterais souvent?, Il/Elle visiterait le musée., Nous visiterions la ville., Vous visiteriez la France?, Ils/Elles visiteraient des monuments.Voyager, Je voyage (Présent/Present), I travel, Je voyage beaucoup., Tu voyages en train?, Il/Elle voyage léger., Nous voyageons ensemble., Vous voyagez où?, Ils/Elles voyagent en avion.
Visiter, J’ai visité (Passé composé/Simple Past), I visited, J’ai visité Paris l’année dernière., Tu as visité souvent?, Il/Elle a visité le musée., Nous avons visité la ville., Vous avez visité la France?, Ils/Elles ont visité des monuments.,,,,,,,,
Vivre, Je vivais (Imparfait/Past Continuous), I was living, Je vivais heureux avant., Tu vivais bien?, Il/Elle vivait intensément., Nous vivions ensemble., Vous viviez où?, Ils/Elles vivaient librement.,,,,,,,,
Vivre, Je vivrai (Futur simple/Future), I will live, Je vivrai heureux., Tu vivras bien?, Il/Elle vivra intensément., Nous vivrons ensemble., Vous vivrez où?, Ils/Elles vivront librement.,,,,,,,,
Vivre, Je vivrais (Conditionnel présent/Would), I would live, Je vivrais heureux si tout allait bien., Tu vivrais bien?, Il/Elle vivrait intensément., Nous vivrions ensemble., Vous vivriez où?, Ils/Elles vivraient librement.Commander, Je commande (Présent/Present), I order, Je commande un café., Tu commandes quoi?, Il/Elle commande le plat., Nous commandons en ligne., Vous commandez le dessert?, Ils/Elles commandent à emporter.
Vivre, J’ai vécu (Passé composé/Simple Past), I lived, J’ai vécu heureux pendant 10 ans., Tu as vécu bien?, Il/Elle a vécu intensément., Nous avons vécu ensemble., Vous avez vécu où?, Ils/Elles ont vécu librement.,,,,,,,,
Voir, Je verrai (Futur simple/Future), I will see, Je verrai le problème demain., Tu verras la différence?, Il/Elle verra bien., Nous verrons l’avenir., Vous verrez quoi?, Ils/Elles verront tout.,,,,,,,,
Voir, Je verrais (Conditionnel présent/Would), I would see, Je verrais le problème si j’étais attentif., Tu verrais la différence?, Il/Elle verrait bien., Nous verrions l’avenir., Vous verriez quoi?, Ils/Elles verraient tout.Répondre, Je réponds (Présent/Present), I answer, Je réponds à l’email., Tu réponds vite?, Il/Elle répond correctement., Nous répondons ensemble., Vous répondez au téléphone?, Ils/Elles répondent poliment.
Voir, Je voyais (Imparfait/Past Continuous), I was seeing, Je voyais le problème clairement., Tu voyais la différence., Il/Elle voyait bien., Nous voyions l’avenir., Vous voyiez quoi?, Ils/Elles voyaient tout.,,,,,,,,
Voir, J’ai vu (Passé composé/Simple Past), I saw, J’ai vu le problème hier., Tu as vu la différence?, Il/Elle a vu bien., Nous avons vu l’avenir., Vous avez vu quoi?, Ils/Elles ont vu tout.,,,,,,,,
Voudrais, Je voudrais (Conditionnel présent/Would), I would like, Je voudrais un grand café s’il vous plaît., Tu voudrais venir?, Il/Elle voudrait voyager., Nous voudrions fêter., Vous voudriez du thé?, Ils/Elles voudraient réussir.  (уже есть в Présent как вариант)Sourire, Je souris (Présent/Present), I smile, Je souris souvent., Tu souris à la photo?, Il/Elle sourit gentiment., Nous sourions ensemble., Vous souriez toujours?, Ils/Elles sourient poliment.
Vouloir, Je veux (Présent/Present), I want, Je veux un café., Tu veux regarder un film?, Il/Elle veut voyager., Nous voulons manger italien., Vous voulez du thé?, Ils/Elles veulent réussir.,,,,,,,,
Vouloir, Je voudrai (Futur simple/Future), I will want, Je voudrai un café après le repas., Tu voudras venir?, Il/Elle voudra réussir., Nous voudrons partir., Vous voudrez du thé?, Ils/Elles voudront gagner.,,,,,,,,
Vouloir, Je voudrais (Conditionnel présent/Would), I would like, Je voudrais un grand café s’il vous plaît., Tu voudrais aller au cinéma?, Il/Elle voudrait apprendre le français., Nous voudrions visiter Paris., Vous voudriez du thé ou du café?, Ils/Elles voudraient changer de vie.,,,,,,,,
Vouloir, Je voulais (Imparfait/Past Continuous), I wanted, Je voulais t’appeler hier toute la journée., Tu voulais acheter cette veste quand on était au magasin., Il/Elle voulait devenir médecin plus jeune., Nous voulions partir en vacances ensemble., Vous vouliez du café pendant la réunion?, Ils/Elles voulaient gagner le match.,,,,,,,,
Vouloir, Je voulais (Imparfait/Past Continuous), I wanted, Je voulais un café hier., Tu voulais venir., Il/Elle voulait réussir., Nous voulions partir., Vous vouliez du thé?, Ils/Elles voulaient gagner.,,,,,,,,
Vouloir, J’ai voulu (Passé composé/Simple Past), I wanted, J’ai voulu t’aider mais je n’ai pas pu., Tu as voulu venir?, Il/Elle a voulu réussir., Nous avons voulu partir., Vous avez voulu du thé?, Ils/Elles ont voulu gagner.,,,,,,,,
Voyager, Je voyageais (Imparfait/Past Continuous), I was traveling, Je voyageais beaucoup quand j’étais jeune., Tu voyageais en train., Il/Elle voyageait léger., Nous voyagions ensemble., Vous voyagiez où?, Ils/Elles voyageaient en avion.,,,,,,,,
Voyager, Je voyagerai (Futur simple/Future), I will travel, Je voyagerai beaucoup l’année prochaine., Tu voyageras en train?, Il/Elle voyagera léger., Nous voyagerons ensemble., Vous voyagerez où?, Ils/Elles voyageront en avion.,,,,,,,,
Voyager, Je voyagerais (Conditionnel présent/Would), I would travel, Je voyagerais plus si j’avais l’argent., Tu voyagerais en train?, Il/Elle voyagerait léger., Nous voyagerions ensemble., Vous voyageriez où?, Ils/Elles voyageraient en avion.Préparer, Je prépare (Présent/Present), I prepare, Je prépare le dîner., Tu prépares l’examen?, Il/Elle prépare une surprise., Nous préparons le voyage., Vous préparez quoi?, Ils/Elles préparent le repas.
Voyager, J’ai voyagé (Passé composé/Simple Past), I traveled, J’ai voyagé en France l’année dernière., Tu as voyagé en train?, Il/Elle a voyagé léger., Nous avons voyagé ensemble., Vous avez voyagé où?, Ils/Elles ont voyagé en avion.,,,,,,,,
Écouter, J’ai écouté (Passé composé/Simple Past), I listened, J’ai écouté la musique hier., Tu as écouté attentivement?, Il/Elle a écouté le professeur., Nous avons écouté la radio., Vous avez écouté les conseils?, Ils/Elles ont écouté le podcast.,,,,,,,,
Écouter, J’écoutais (Imparfait/Past Continuous), I was listening, J’écoutais de la musique toute la journée., Tu écoutais attentivement., Il/Elle écoutait le professeur., Nous écoutions la radio., Vous écoutiez les conseils?, Ils/Elles écoutaient le podcast.,,,,,,,,
Écouter, J’écouterai (Futur simple/Future), I will listen, J’écouterai la musique demain., Tu écouteras attentivement?, Il/Elle écoutera le professeur., Nous écouterons la radio., Vous écouterez les conseils?, Ils/Elles écouteront le podcast.,,,,,,,,
Écouter, J’écouterais (Conditionnel présent/Would), I would listen, J’écouterais volontiers ce podcast., Tu écouterais attentivement?, Il/Elle écouterait le professeur., Nous écouterions la radio., Vous écouteriez les conseils?, Ils/Elles écouteraient le podcast.Commencer, Je commence (Présent/Present), I start, Je commence le travail., Tu commences à comprendre?, Il/Elle commence le cours., Nous commençons maintenant., Vous commencez quand?, Ils/Elles commencent bien.
Écrire, J’ai écrit (Passé composé/Simple Past), I wrote, J’ai écrit une lettre hier., Tu as écrit bien?, Il/Elle a écrit un livre., Nous avons écrit un email., Vous avez écrit en français?, Ils/Elles ont écrit un journal.,,,,,,,,
Écrire, J’écrirai (Futur simple/Future), I will write, J’écrirai une lettre demain., Tu écriras bien?, Il/Elle écrira un livre., Nous écrirons un email., Vous écrirez en français?, Ils/Elles écriront un journal.,,,,,,,,
Écrire, J’écrirais (Conditionnel présent/Would), I would write, J’écrirais une lettre si j’avais le temps., Tu écrirais bien?, Il/Elle écrirait un livre., Nous écririons un email., Vous écririez en français?, Ils/Elles écriraient un journal.Regarder, Je regarde (Présent/Present), I watch, Je regarde la télé., Tu regardes le film?, Il/Elle regarde par la fenêtre., Nous regardons le match., Vous regardez la série?, Ils/Elles regardent les étoiles.
Écrire, J’écrivais (Imparfait/Past Continuous), I was writing, J’écrivais une lettre tous les soirs., Tu écrivais bien., Il/Elle écrivait un livre., Nous écrivions un email., Vous écriviez en français?, Ils/Elles écrivaient un journal.,,,,,,,,
Étudier, J’ai étudié (Passé composé/Simple Past), I studied, J’ai étudié le français hier., Tu as étudié beaucoup?, Il/Elle a étudié la médecine., Nous avons étudié ensemble., Vous avez étudié l’histoire?, Ils/Elles ont étudié tard.,,,,,,,,
Étudier, J’étudiais (Imparfait/Past Continuous), I was studying, J’étudiais le français tous les soirs., Tu étudiais beaucoup., Il/Elle étudiait la médecine., Nous étudiions ensemble., Vous étudiiez l’histoire?, Ils/Elles étudiaient tard.,,,,,,,,
Étudier, J’étudierai (Futur simple/Future), I will study, J’étudierai le français demain., Tu étudieras beaucoup?, Il/Elle étudiera la médecine., Nous étudierons ensemble., Vous étudierez l’histoire?, Ils/Elles étudieront tard.,,,,,,,,
Étudier, J’étudierais (Conditionnel présent/Would), I would study, J’étudierais plus si j’avais le temps., Tu étudierais beaucoup?, Il/Elle étudierait la médecine., Nous étudierions ensemble., Vous étudieriez l’histoire?, Ils/Elles étudieraient tard.Vouloir, Je veux (Présent/Present), I want, Je veux un café., Tu veux venir?, Il/Elle veut réussir., Nous voulons partir., Vous voulez du thé?, Ils/Elles veulent gagner.
Être, Je serai (Futur simple/Future), I will be, Je serai content demain., Tu seras fatigué?, Il/Elle sera intelligent., Nous serons amis., Vous serez prêts?, Ils/Elles seront là.,,,,,,,,
Être, Je serais (Conditionnel présent/Would), I would be, Je serais content si tout allait bien., Tu serais fatigué?, Il/Elle serait intelligent., Nous serions amis., Vous seriez prêts?, Ils/Elles seraient là.Parler, Je parle (Présent/Present), I speak, Je parle français., Tu parles anglais?, Il/Elle parle bien., Nous parlons ensemble., Vous parlez vite?, Ils/Elles parlent fort.
Être, J’ai été (Passé composé/Simple Past), I was, J’ai été content pendant la fête., Tu as été fatigué?, Il/Elle a été intelligent., Nous avons été amis., Vous avez été prêts?, Ils/Elles ont été là.,,,,,,,,
Être, J’étais (Imparfait/Past Continuous), I was, J’étais content hier., Tu étais fatigué?, Il/Elle était intelligent., Nous étions amis., Vous étiez prêts?, Ils/Elles étaient là.,,,,,,,,
